Name,Metal,Atom_A,Atom_B,A-M-B Angle,M-A Distance,M-B Distance,Metal_NBO,A_NBO,B_NBO,HOMO_LUMO,A-B_NBO,NBO-dist-2-avg,NBO-dist-3-avg,NBO-dist-4-avg,NBO-dist-2-a-avg,NBO-dist-3-a-avg,NBO-dist-4-a-avg,NBO-dist-2-b-avg,NBO-dist-3-b-avg,NBO-dist-4-b-avg,NBO-dist-2-a-b-diff,NBO-dist-3-a-b-diff,NBO-dist-4-a-b-diff,NBO-dist-2-min,NBO-dist-3-min,NBO-dist-4-min,NBO-dist-2-max,NBO-dist-3-max,NBO-dist-4-max,NBO-dist-2-a-min,NBO-dist-3-a-min,NBO-dist-4-a-min,NBO-dist-2-b-min,NBO-dist-3-b-min,NBO-dist-4-b-min,NBO-dist-2-a-max,NBO-dist-3-a-max,NBO-dist-4-a-max,NBO-dist-2-b-max,NBO-dist-3-b-max,NBO-dist-4-b-max,NBO-metal-donor-diff,NBO-metal-a-diff,NBO-metal-b-diff,NBO-dist-2-1-avg-diff,NBO-dist-3-2-avg-diff,NBO-dist-4-3-avg-diff,NBO-dist-2-1-a-avg-diff,NBO-dist-3-2-a-avg-diff,NBO-dist-4-3-a-avg-diff,NBO-dist-2-1-b-avg-diff,NBO-dist-3-2-b-avg-diff,NBO-dist-4-3-b-avg-diff,Metal_mullkien,A_mulliken,B_mulliken,A-B_mulliken,Mulliken-dist-2-avg,Mulliken-dist-3-avg,Mulliken-dist-4-avg,Total internal angle deviation %,Total % VBur,% VBur SE,% VBur SW,% VBur NE,% VBur NW,% VBur max,% VBur min,% VBur max min diff,% VBur NE NW diff,% VBur SE SW diff,% VBur NE SE diff,% VBur NW SW diff,% VBur NE SW diff,% VBur NW SE diff,% VBur asymm 1,% VBur asymm 2,% VBur asymm 3,% VBur octant 1,% VBur octant 2,% VBur octant 3,% VBur octant 4,% VBur octant 5,% VBur octant 6,% VBur octant 7,% VBur octant 8
ligand-220-n-o-61,14,1,13,83.37089,2.236,2.184,0.32221,-0.51265,-0.68577,0.1256,0.1731,0.2889,-0.0546,-0.1328,0.209,-0.0426,-0.0389,0.4488,-0.1816,-0.0404,0.2398,0.139,0.0015,0.20331,-0.26068,-0.32031,0.44877,0.159,0.00534,0.20331,-0.26068,-0.32031,0.44877,-0.26068,-0.18213,0.2147,0.159,0.44877,0.44877,-0.10244,0.2147,0.92141,0.83486,1.0079799999999999,0.8880999999999999,0.34349999999999997,0.07819999999999999,0.72165,0.2516,0.003700000000000002,1.13457,0.6304,0.14120000000000002,-0.061386,-0.167349,-0.504176,0.336827,-0.0291,0.0776,-0.0397,0.1899,47.823681513231456,42.552646291464775,54.770778978755125,34.36451733134551,59.60678345136042,59.60678345136042,34.36451733134551,25.24226612001491,46.98565039135296,48.66171263510995,38.45858181140514,57.18878121505777,44.56764815505032,51.0797148714126,1.6760622437569879,18.730199403652634,6.512066716362277,83.21375326127469,96.92974282519567,95.84420424897503,68.11871039880731,0.6103242638837123,23.369362653745807,12.611815132314575,1.891539321654864
ligand-221-n-o-62,14,1,13,83.32769,2.233,2.184,0.32182,-0.51525,-0.68521,0.1245,0.17,0.2901,-0.0545,-0.1321,0.2093,-0.0429,-0.0388,0.4517,-0.1808,-0.0389,0.2424,0.1379,0.0001,0.20475,-0.26046,-0.31962,0.45168,0.15841,0.00268,0.20475,-0.26046,-0.31962,0.45168,-0.26046,-0.17692,0.21385,0.15841,0.45168,0.45168,-0.10104,0.21385,0.92202,0.83707,1.0070299999999999,0.8903,0.3446,0.0776,0.72455,0.25220000000000004,0.0040999999999999995,1.1369099999999999,0.6325,0.1419,-0.060514,-0.163006,-0.5073,0.344294,-0.0365,0.0812,-0.0361,0.1771,48.259877003354454,44.69344017890421,55.68626537458069,34.425083861349236,58.234718598583676,58.234718598583676,34.425083861349236,23.80963473723444,46.32990122996645,50.189852776742455,39.559262020126724,56.960491986582184,45.05567461796497,51.46407938874394,3.859951546776003,17.40122996645546,6.408404770778972,86.1908311591502,97.33973164368244,94.87048080506895,68.21654863958256,0.6336190831159151,21.598956392098398,14.03279910547894,3.1960491986582182
ligand-222-n-o-63,14,1,13,83.11256,2.234,2.184,0.31446,-0.52003,-0.68479,0.1245,0.1648,0.2865,-0.0529,-0.1332,0.2058,-0.0418,-0.0416,0.4478,-0.1814,-0.0404,0.242,0.1396,0.0012,0.20159,-0.26551,-0.31825,0.44781,0.16169,-0.00713,0.20159,-0.26551,-0.31825,0.44781,-0.26551,-0.17221,0.21006,0.16169,0.44781,0.44781,-0.09731,0.21006,0.91686,0.83449,0.99925,0.8889,0.3394,0.08030000000000001,0.72583,0.24760000000000001,0.0001999999999999988,1.13259,0.6292,0.14100000000000001,-0.002987,-0.166922,-0.53487,0.36794799999999994,-0.0407,0.1005,-0.0421,0.5261,46.106853335818116,42.20555348490496,52.86526276556094,29.77077897875512,59.585818114051435,59.585818114051435,29.77077897875512,29.815039135296313,44.678298546403276,47.53540812523295,35.98816623183004,56.22554043980619,41.31802087215803,50.8956857994782,2.8571095788296716,20.237374207976146,9.577664927320171,83.18579947819606,96.05385762206485,94.80059634737235,59.07100260901975,0.4705553484904957,24.371039880730525,9.676667909057025,1.225307491613865
ligand-223-n-o-64,42,1,12,83.83382,2.226,2.184,0.30721,-0.51158,-0.66891,0.1414,0.1573,0.2696,-0.0482,-0.1763,0.1818,-0.039,-0.0915,0.4452,-0.1766,-0.0459,0.2634,0.1376,0.0456,0.16278,-0.26803,-0.22023,0.44525,0.15012,-0.06155,0.16278,-0.26803,-0.22023,0.44525,-0.26803,-0.17876,0.20073,0.15012,0.44525,0.44525,-0.08508,0.20073,0.8974099999999999,0.81879,0.97612,0.8597999999999999,0.3178,0.12810000000000002,0.69338,0.2208,0.0525,1.11411,0.6218,0.1307,0.121269,-0.124657,-0.543453,0.41879599999999995,0.0444,0.0152,-0.022,0.0001,43.726122810286995,29.458628401043608,57.992452478568765,29.453969437197166,57.99944092433843,57.99944092433843,29.453969437197166,28.545471487141263,43.726705180767794,43.72554043980619,29.456298919120385,57.9959467014536,43.72321095788297,43.72903466269102,0.0011647409616060145,28.539647782333212,0.005823704808051389,58.078643309727916,90.02515840477078,90.03447633246367,58.06932538203503,0.8386134923592994,25.964405516213198,25.959746552366752,0.8386134923592994
ligand-224-n-o-65,41,1,12,83.8457,2.229,2.194,0.30137,-0.50527,-0.65168,0.1341,0.1464,0.2739,-0.0611,-0.1648,0.1801,-0.0389,-0.0869,0.4617,-0.2094,-0.0262,0.2816,0.1705,0.0607,0.16117,-0.26868,-0.22059,0.46169,0.15062,-0.01947,0.16117,-0.26868,-0.22059,0.46169,-0.26868,-0.15128,0.19894,0.15062,0.46169,0.46169,-0.15004,0.19894,0.87987,0.80664,0.9530500000000001,0.8524,0.33499999999999996,0.1037,0.68537,0.219,0.04800000000000001,1.11338,0.6711,0.1832,0.119729,-0.144066,-0.550274,0.406208,0.0566,0.0484,-0.0196,0.0835,43.557817741334325,28.531494595601934,59.82109578829668,29.98043235184495,55.89824822959374,59.82109578829668,28.531494595601934,31.289601192694747,42.93934029071934,44.17629519194931,29.25596347372344,57.85967200894521,44.900764070070814,42.21487141259784,1.2369549012299643,28.60370853522177,2.6858926574729765,56.30357808423406,92.47111442415206,86.88967573611629,59.0989563920984,0.861908311591502,24.90682072307119,27.1710771524413,0.75941110696981
ligand-225-n-o-66,41,1,12,83.91594,2.231,2.196,0.30053,-0.50417,-0.65141,0.1339,0.1472,0.2727,-0.0568,-0.1638,0.1779,-0.0336,-0.0856,0.4623,-0.2095,-0.0267,0.2844,0.1759,0.0589,0.15842,-0.26916,-0.22106,0.46229,0.15106,-0.01937,0.15842,-0.26916,-0.22106,0.46229,-0.26916,-0.15126,0.19737,0.15106,0.46229,0.46229,-0.14977,0.19737,0.87833,0.8047,0.95194,0.8505,0.3295,0.107,0.68207,0.2115,0.052,1.11371,0.6718,0.1828,0.121685,-0.150931,-0.553275,0.4023439999999999,0.0594,0.0469,-0.0352,0.1772,43.71331065970928,28.303205367126356,60.734252702199036,31.026369735370857,54.789414834140885,60.734252702199036,28.303205367126356,32.43104733507268,42.907892284755874,44.5187290346627,29.664787551248608,57.761833768169964,45.88031121878495,41.54631010063362,1.6108367499068237,28.097046216921356,4.334001118151328,55.814386880357816,93.71971673499814,85.09131569139024,61.13026462914648,0.9224748415952293,24.487513976891538,27.748788669399925,0.7920238538948937
ligand-226-n-o-67,21,1,12,84.2027,2.202,2.198,0.30451,-0.48142,-0.64667,0.1326,0.1652,0.2676,-0.0604,-0.2786,0.1698,-0.0377,-0.2191,0.4633,-0.2043,-0.0324,0.2935,0.1666,0.1867,0.16266,-0.25733,-0.61676,0.46328,0.14352,-0.019,0.16266,-0.25733,-0.61676,0.46328,-0.25733,-0.15308,0.17692,0.14352,0.46328,0.46328,-0.1513,0.17692,0.8685099999999999,0.78593,0.9511799999999999,0.8315999999999999,0.328,0.2182,0.65122,0.20750000000000002,0.1814,1.10997,0.6676,0.1719,0.097541,-0.255419,-0.570065,0.31464600000000004,0.1696,-0.0004,-0.1096,0.0772,36.67419865821841,27.33414088706672,47.87318300409989,29.968784942228847,41.520685799478194,47.87318300409989,27.33414088706672,20.539042117033173,35.74473537085352,37.603661945583305,28.651462914647784,44.69693440178904,38.92098397316437,34.427413343272455,1.8589265747297858,16.04547148714126,4.493570629891913,54.03466269101752,83.98248229593739,76.59336563548267,59.23872530749161,0.6988445769660827,6.448005963473724,11.763883712262393,0.6336190831159151
ligand-227-n-o-68,21,1,12,82.84256,2.242,2.219,0.29432,-0.47343,-0.57495,0.1121,0.1015,0.2705,-0.0337,-0.0768,0.1698,-0.0237,-0.0771,0.4718,-0.1575,0.1252,0.302,0.1338,0.2023,0.14385,-0.24114,-0.22294,0.47178,0.15907,0.51699,0.14385,-0.24114,-0.22294,0.47178,-0.24114,-0.11986,0.19574,0.15907,0.47178,0.47178,-0.07389,0.51699,0.81852,0.76775,0.86927,0.7947,0.3042,0.04309999999999999,0.64323,0.1935,0.0534,1.0467499999999998,0.6293,0.2827,0.114374,-0.124012,-0.480203,0.356191,0.0483,0.059,0.0155,0.013,42.9113865076407,28.4126910175177,57.77115169586284,27.3434588147596,58.11824450242266,58.11824450242266,27.3434588147596,30.774785687663062,42.730851658591135,43.09192135669027,27.87807491613865,57.944698099142755,42.55730525531122,43.26546775997018,0.36106969809913636,30.066623183004104,0.7081625046589579,56.21039880730525,89.58255683935893,89.90868430860976,54.11386507640701,0.5730525531121878,26.327804696235557,25.959746552366752,0.6149832277301528
ligand-228-n-o-69,21,1,12,83.86217,2.224,2.184,0.30822,-0.51256,-0.67013,0.1416,0.1576,0.2677,-0.0438,-0.1734,0.18,-0.0338,-0.0894,0.443,-0.1758,-0.0427,0.263,0.142,0.0467,0.16082,-0.26765,-0.22096,0.443,0.14996,-0.06245,0.16082,-0.26765,-0.22096,0.443,-0.26765,-0.17148,0.19917,0.14996,0.443,0.443,-0.08389,0.19917,0.8995200000000001,0.8207800000000001,0.97835,0.859,0.3115,0.1296,0.6925600000000001,0.2138,0.0556,1.11313,0.6188,0.1331,0.119475,-0.131307,-0.540634,0.40932699999999994,0.0402,0.0362,-0.0541,0.0002,43.705157472978016,29.512206485277673,58.1345508758852,29.44698099142751,57.726891539321656,58.1345508758852,29.44698099142751,28.687569884457695,43.58693626537458,43.82337868058144,29.47959373835259,57.930721207603426,43.79076593365636,43.619549012299665,0.23644241520685938,28.451127469250835,0.1712169213566952,58.17648155050317,90.23015281401416,89.68039508013418,58.05534849049572,0.8386134923592994,25.773387998509133,26.038948937756246,0.8479314200521804
ligand-229-n-o-71,12,3,1,83.95977,2.213,2.254,0.29976,-0.55678,-0.58417,0.1341,0.0274,0.2848,-0.1045,-0.1373,0.4152,-0.0971,0.0693,0.2197,-0.1525,-0.0682,0.1955,0.0554,0.1375,0.17866,-0.30125,-0.2441,0.41515,0.08765,0.21058,0.41515,-0.2818,-0.12215,0.17866,-0.30125,-0.2441,0.41515,0.08765,0.26071,0.26071,-0.01129,0.41515,0.87026,0.8565400000000001,0.88393,0.8553,0.3893,0.03280000000000001,0.9719800000000001,0.5123,0.1664,0.80387,0.3722,0.0843,0.108823,-0.429987,-0.220371,0.209616,0.172,-0.0617,-0.0515,0.1832,42.30572120760343,28.848304137159896,53.45928065598211,27.504193067461795,59.41110696980991,59.41110696980991,27.504193067461795,31.906913902348112,43.45765001863585,41.153792396571006,28.176248602310846,56.43519381289601,40.481736861721956,44.129705553484904,2.3038576220648466,28.258945210585164,3.647968691762948,56.89992545657846,83.18579947819606,91.37159895639209,54.193067461796495,0.8153186731270965,27.450614983227727,23.73276183376817,0.7966828177413343
